id|name|url
23236|Hamid_Karzai|http://dbpedia.org/resource/Hamid_Karzai
23251|José_de_San_Martín|http://dbpedia.org/resource/José_de_San_Martín
23269|Cristina_Fernández_de_Kirchner|http://dbpedia.org/resource/Cristina_Fernández_de_Kirchner
23274|Juan_Manuel_de_Rosas|http://dbpedia.org/resource/Juan_Manuel_de_Rosas
23294|John_Howard|http://dbpedia.org/resource/John_Howard
23297|Kevin_Rudd|http://dbpedia.org/resource/Kevin_Rudd
23299|Robert_Menzies|http://dbpedia.org/resource/Robert_Menzies
23305|Bob_Hawke|http://dbpedia.org/resource/Bob_Hawke
23310|Paul_Keating|http://dbpedia.org/resource/Paul_Keating
23313|Malcolm_Fraser|http://dbpedia.org/resource/Malcolm_Fraser
23348|Ben_Chifley|http://dbpedia.org/resource/Ben_Chifley
23349|Jeff_Kennett|http://dbpedia.org/resource/Jeff_Kennett
23356|John_Forrest|http://dbpedia.org/resource/John_Forrest
23361|Harold_Holt|http://dbpedia.org/resource/Harold_Holt
23365|Kim_Beazley|http://dbpedia.org/resource/Kim_Beazley
23366|Bob_Carr|http://dbpedia.org/resource/Bob_Carr
23367|Alfred_Deakin|http://dbpedia.org/resource/Alfred_Deakin
23369|James_Scullin|http://dbpedia.org/resource/James_Scullin
23376|Arnold_Schwarzenegger|http://dbpedia.org/resource/Arnold_Schwarzenegger
23431|Ilham_Aliyev|http://dbpedia.org/resource/Ilham_Aliyev
23435|Menachem_Begin|http://dbpedia.org/resource/Menachem_Begin
23479|Evo_Morales|http://dbpedia.org/resource/Evo_Morales
23483|Luiz_Inácio_Lula_da_Silva|http://dbpedia.org/resource/Luiz_Inácio_Lula_da_Silva
23509|Aung_San_Suu_Kyi|http://dbpedia.org/resource/Aung_San_Suu_Kyi
23516|Stephen_Harper|http://dbpedia.org/resource/Stephen_Harper
23518|Pierre_Trudeau|http://dbpedia.org/resource/Pierre_Trudeau
23524|Jean_Chrétien|http://dbpedia.org/resource/Jean_Chrétien
23530|William_Lyon_Mackenzie_King|http://dbpedia.org/resource/William_Lyon_Mackenzie_King
23541|Wilfrid_Laurier|http://dbpedia.org/resource/Wilfrid_Laurier
23561|Robert_Borden|http://dbpedia.org/resource/Robert_Borden
23562|Bob_Rae|http://dbpedia.org/resource/Bob_Rae
23566|Mike_Harris|http://dbpedia.org/resource/Mike_Harris
23571|Jean_Charest|http://dbpedia.org/resource/Jean_Charest
23577|Dalton_McGuinty|http://dbpedia.org/resource/Dalton_McGuinty
23578|Max_Aitken,_Lord_Beaverbrook|http://dbpedia.org/resource/Max_Aitken,_Lord_Beaverbrook
23581|Jack_Layton|http://dbpedia.org/resource/Jack_Layton
23586|Michael_Ignatieff|http://dbpedia.org/resource/Michael_Ignatieff
23604|Kim_Campbell|http://dbpedia.org/resource/Kim_Campbell
23620|David_Peterson|http://dbpedia.org/resource/David_Peterson
23632|Robert_Bourassa|http://dbpedia.org/resource/Robert_Bourassa
23651|Michelle_Bachelet|http://dbpedia.org/resource/Michelle_Bachelet
23655|Deng_Xiaoping|http://dbpedia.org/resource/Deng_Xiaoping
23656|Hu_Jintao|http://dbpedia.org/resource/Hu_Jintao
23658|Zhou_Enlai|http://dbpedia.org/resource/Zhou_Enlai
23663|Wen_Jiabao|http://dbpedia.org/resource/Wen_Jiabao
23694|Fidel_Castro|http://dbpedia.org/resource/Fidel_Castro
23719|Václav_Havel|http://dbpedia.org/resource/Václav_Havel
23722|Madeleine_Albright|http://dbpedia.org/resource/Madeleine_Albright
23777|Rafael_Trujillo|http://dbpedia.org/resource/Rafael_Trujillo
23779|Gamal_Abdel_Nasser|http://dbpedia.org/resource/Gamal_Abdel_Nasser
23784|Boutros_Boutros-Ghali|http://dbpedia.org/resource/Boutros_Boutros-Ghali
23796|Alfred_Rosenberg|http://dbpedia.org/resource/Alfred_Rosenberg
23799|Siad_Barre|http://dbpedia.org/resource/Siad_Barre
23804|Charles_de_Gaulle|http://dbpedia.org/resource/Charles_de_Gaulle
23812|Nicolas_Sarkozy|http://dbpedia.org/resource/Nicolas_Sarkozy
23816|Jacques_Chirac|http://dbpedia.org/resource/Jacques_Chirac
23828|François_Mitterrand|http://dbpedia.org/resource/François_Mitterrand
23851|Philippe_Pétain|http://dbpedia.org/resource/Philippe_Pétain
23868|Maximilien_Robespierre|http://dbpedia.org/resource/Maximilien_Robespierre
23930|Jean-Baptiste_Colbert|http://dbpedia.org/resource/Jean-Baptiste_Colbert
23991|Georges_Pompidou|http://dbpedia.org/resource/Georges_Pompidou
24027|Heinrich_Himmler|http://dbpedia.org/resource/Heinrich_Himmler
24029|Hermann_Göring|http://dbpedia.org/resource/Hermann_Göring
24030|Henry_Kissinger|http://dbpedia.org/resource/Henry_Kissinger
24032|Otto_von_Bismarck|http://dbpedia.org/resource/Otto_von_Bismarck
24054|Angela_Merkel|http://dbpedia.org/resource/Angela_Merkel
24070|William_the_Silent|http://dbpedia.org/resource/William_the_Silent
24079|Konrad_Adenauer|http://dbpedia.org/resource/Konrad_Adenauer
24091|Albert_Speer|http://dbpedia.org/resource/Albert_Speer
24097|Helmut_Kohl|http://dbpedia.org/resource/Helmut_Kohl
24098|Reinhard_Heydrich|http://dbpedia.org/resource/Reinhard_Heydrich
24099|Gerhard_Schröder|http://dbpedia.org/resource/Gerhard_Schröder
24111|Klemens_von_Metternich|http://dbpedia.org/resource/Klemens_von_Metternich
24122|Joachim_von_Ribbentrop|http://dbpedia.org/resource/Joachim_von_Ribbentrop
24131|Maurice_of_Nassau,_Prince_of_Orange|http://dbpedia.org/resource/Maurice_of_Nassau,_Prince_of_Orange
24205|Martin_Bormann|http://dbpedia.org/resource/Martin_Bormann
24208|Carl_Schurz|http://dbpedia.org/resource/Carl_Schurz
24213|Mustafa_Kemal_Atatürk|http://dbpedia.org/resource/Mustafa_Kemal_Atatürk
24228|Enver_Hoxha|http://dbpedia.org/resource/Enver_Hoxha
24230|Eleftherios_Venizelos|http://dbpedia.org/resource/Eleftherios_Venizelos
24259|Jawaharlal_Nehru|http://dbpedia.org/resource/Jawaharlal_Nehru
24262|Indira_Gandhi|http://dbpedia.org/resource/Indira_Gandhi
24264|Pervez_Musharraf|http://dbpedia.org/resource/Pervez_Musharraf
24280|Rajiv_Gandhi|http://dbpedia.org/resource/Rajiv_Gandhi
24285|Muhammad_Zia-ul-Haq|http://dbpedia.org/resource/Muhammad_Zia-ul-Haq
24298|N._T._Rama_Rao|http://dbpedia.org/resource/N._T._Rama_Rao
24305|Dharmendra|http://dbpedia.org/resource/Dharmendra
24306|A._P._J._Abdul_Kalam|http://dbpedia.org/resource/A._P._J._Abdul_Kalam
24332|Rajendra_Prasad|http://dbpedia.org/resource/Rajendra_Prasad
24348|C._Rajagopalachari|http://dbpedia.org/resource/C._Rajagopalachari
24351|Vallabhbhai_Patel|http://dbpedia.org/resource/Vallabhbhai_Patel
24354|P._V._Narasimha_Rao|http://dbpedia.org/resource/P._V._Narasimha_Rao
24356|Sarvepalli_Radhakrishnan|http://dbpedia.org/resource/Sarvepalli_Radhakrishnan
24386|Susilo_Bambang_Yudhoyono|http://dbpedia.org/resource/Susilo_Bambang_Yudhoyono
24388|Mahmoud_Ahmadinejad|http://dbpedia.org/resource/Mahmoud_Ahmadinejad
24391|Ali_Khamenei|http://dbpedia.org/resource/Ali_Khamenei
24392|Mohammad_Khatami|http://dbpedia.org/resource/Mohammad_Khatami
24402|Mahmoud_Abbas|http://dbpedia.org/resource/Mahmoud_Abbas
24403|Ehud_Olmert|http://dbpedia.org/resource/Ehud_Olmert
24430|Silvio_Berlusconi|http://dbpedia.org/resource/Silvio_Berlusconi
24488|Romano_Prodi|http://dbpedia.org/resource/Romano_Prodi
24494|Cardinal_Mazarin|http://dbpedia.org/resource/Cardinal_Mazarin
24575|Sonia_Gandhi|http://dbpedia.org/resource/Sonia_Gandhi
24599|Giulio_Andreotti|http://dbpedia.org/resource/Giulio_Andreotti
24617|Junichiro_Koizumi|http://dbpedia.org/resource/Junichiro_Koizumi
24621|Hideki_Tōjō|http://dbpedia.org/resource/Hideki_Tōjō
