Comment_id|Person_id
39476|191205
39499|191205
39504|191205
39539|190937
39540|190695
39549|190961
39555|190695
39560|191049
39564|190961
39568|190937
39570|190937
39571|190937
39575|190961
39578|190961
39588|190937
39610|190523
39613|191351
39629|190523
39648|190523
39664|191205
39666|191306
39676|191205
39679|191306
39695|190725
39698|190725
39699|190725
39705|191754
39706|191689
39710|191689
39743|190725
39746|190725
39751|190725
39757|190725
39863|190509
39935|190620
39941|191232
39945|191032
39949|190620
39952|190620
39957|190620
39965|190868
39970|190620
39985|190868
39996|190509
40003|190509
40010|191870
40011|191032
40013|191232
40021|190620
40023|190868
40028|191032
40041|191032
40049|190620
40052|190868
40053|190868
40067|190868
40068|190868
40070|190868
40073|190868
40075|190868
40082|190620
40083|190620
40087|190868
40093|190620
40101|190620
40105|190868
40107|190620
40115|190868
40119|190620
40123|190868
40125|190620
40131|190620
40147|190620
40149|190620
40154|190620
40161|190620
40169|190620
40171|190868
40172|190620
40176|190868
40179|190868
40181|190868
40189|190620
40205|191032
40206|190868
40207|191232
40210|191032
40218|191032
40220|191032
40221|191032
40243|191311
40258|191311
40263|191311
40277|191311
40294|191311
40300|191311
40307|191311
40313|191311
40314|191311
40342|191311
40350|191311
40369|191374
40382|191470
40387|191306
40390|191126
40391|190904
40394|191356
40396|191126
40406|191205
40409|191306
40427|191126
40436|191470
40446|191246
40453|191246
40457|191306
40459|191356
40462|191246
40475|191126
40478|191205
40483|191126
40485|191246
40487|191356
40491|191126
40492|191356
40499|191006
40500|191205
40527|191311
40546|191311
40557|190945
40572|191205
40574|191311
40579|190945
40590|191052
40601|191205
40610|191311
40628|191311
40634|191311
40662|191205
40669|191052
40680|191311
40697|191311
40701|190945
40703|191311
40716|190945
40718|190945
40720|191311
40731|190945
40733|190945
40765|191311
40766|190945
40771|190945
40775|190945
40782|191311
40795|191311
40797|191311
40813|191503
40817|191503
40822|191785
40823|190821
40824|191538
40828|191503
40836|191538
40855|190431
40861|190821
40869|190431
40872|191503
40879|191503
40891|191503
40894|191785
40895|191785
40897|191785
40903|190431
40908|190431
40944|191785
40953|191785
40955|190431
40968|190821
40969|191503
40972|190821
41058|191205
41072|191205
41075|191205
41085|191205
41110|191205
41118|191205
41139|191205
41174|191872
41177|191872
41181|191872
41184|191763
41187|191763
41192|190961
41195|190961
41196|191763
41197|190961
41198|191763
41199|191763
41235|191763
41236|191763
41248|191763
41262|191763
41269|191763
41285|191763
41291|191763
41302|191763
41306|190930
41316|191405
41322|191405
41323|191405
41342|191763
41351|191405
41356|191405
41357|190930
41380|191763
41388|191763
41389|191405
41394|191405
41397|191763
41414|191763
41416|191763
41417|191763
41420|191763
41432|191763
41448|191405
41457|191763
41467|190575
41474|191763
41486|191763
41503|191763
41543|191763
41573|191784
41576|191356
41589|190753
41593|191356
41594|191784
41596|190753
41597|191356
41599|190753
41607|190753
41611|190753
41613|191356
41629|191356
41716|191205
41719|190968
41721|190968
41733|191205
41739|190968
41743|190968
41784|190968
41857|190945
41863|190945
41872|190945
41876|191712
41892|191872
41894|191712
41895|191056
41898|191712
41915|191285
41921|191712
41931|191082
41932|191082
41936|191712
41937|191082
41942|191056
41943|191285
41946|191285
41951|191082
41956|191285
41957|191056
41961|191056
41980|191285
41985|191712
41989|191082
41992|191712
42001|191712
42015|190432
42018|190432
42022|191246
42026|190897
42030|191246
42031|191082
42033|190897
42036|190432
42038|191082
42040|190432
42041|190868
42057|191319
42061|191246
42068|190432
42071|191712
42078|190868
42086|191082
42095|191782
42097|190575
42119|191082
42123|191763
42132|191082
42133|191763
42134|191082
42144|191082
42145|190432
42148|191451
42151|190897
42154|191712
42155|190897
42157|190897
42158|191782
42160|191082
42167|191246
42171|191782
42181|191763
42200|190432
42205|190432
42211|191763
42224|191763
42228|190432
42229|191319
42230|191470
42236|191082
42237|190868
42242|190897
42245|190868
42249|191246
42251|190432
42253|190897
42255|190523
42259|191470
42263|190575
42268|191246
42269|190868
42270|191246
42281|190432
42282|191451
42291|190523
42294|191451
42295|190575
42298|190575
42301|190897
42306|190897
42310|191082
42316|191082
42319|191082
42329|190897
42332|190868
42336|191470
42339|191319
42341|190868
42343|191763
42344|190523
42351|190432
42364|191712
42369|190575
42378|191082
42383|191246
42385|191082
42390|191782
42391|191782
42392|190897
42397|191712
42402|190868
42408|191082
42416|191763
42418|190432
42426|191712
42428|191712
42441|191712
42444|190432
42453|190868
42455|191712
42460|191712
42464|191082
42469|190868
42472|190868
42477|191082
42478|191782
42479|190575
42489|191082
42490|191082
42493|191763
42494|191082
42496|191763
42507|191082
42519|191763
42520|191082
42523|190897
42528|190868
42534|191082
42535|191712
42545|191782
42547|191319
42549|191082
42553|190523
42559|191763
42560|191712
42566|191763
42570|191763
42583|190868
42589|191246
42594|191246
42597|191782
42602|190897
42605|190432
42608|191763
42623|191763
42628|191763
42629|191763
42648|190575
42651|191712
42653|191246
42662|190575
42667|190575
42671|191712
42692|190575
42698|191763
42708|191763
42717|190575
42759|191712
42768|190575
42785|191763
42795|191763
42797|191763
42800|191763
42801|191712
42809|191763
42813|191712
42820|191763
42836|191763
42838|191712
42839|191246
42840|191246
42855|191712
42864|191763
42866|190575
42868|191712
42875|191763
42884|190575
42890|191763
42903|191763
42911|191763
42980|190816
43005|190816
43014|191306
43037|190816
43040|190816
43047|190816
43049|190816
43068|191306
43075|191306
43082|190816
43104|190816
43120|190816
43147|190816
43148|190816
43149|190816
43159|190816
43177|190816
43181|190816
43186|190816
43218|191100
43220|190432
43232|190868
43236|191100
43237|190868
43247|191100
43257|191470
43281|190868
43286|191100
43312|191470
43317|190432
43323|190432
43338|190868
43351|190432
43356|190432
43366|190868
43384|190868
43394|191100
43442|190937
43469|190392
43471|190639
43474|191306
43624|191870
43694|191870
43700|191870
43718|191006
43724|191205
43730|191205
43879|190403
43881|190403
43897|191032
43905|191032
43923|191544
43928|191290
43939|191205
43982|190403
43986|191205
43989|191205
43999|190816
44001|190816
44018|190816
44021|190816
44033|190816
44079|191032
44083|191032
44100|190816
44103|190403
44106|191290
44108|191290
44113|191205
44114|191306
44126|190403
44136|191408
44154|190816
44160|190816
44166|190816
44186|190816
44189|191290
44190|191306
44191|191306
44192|191032
44196|191408
44204|190816
44209|191205
44226|191032
44228|191205
44247|190868
44261|190868
44267|190868
44269|190868
44273|190868
44276|190868
44289|190868
44291|190868
44297|190868
44306|190406
44312|191205
44314|191205
44318|191205
44374|191872
44377|191872
44379|190575
44380|190575
44381|190575
44382|190575
44391|190575
44392|190575
44406|191784
44407|191784
44409|191784
44412|191494
44413|190620
44420|190620
44456|191784
44461|190620
44463|190620
44465|190620
44467|190620
44468|190620
44470|190620
44471|190620
44473|190620
44531|190620
44533|190753
44543|191784
44545|190753
44546|191784
44557|190395
44570|190753
44577|190395
44580|190395
44589|190395
44594|190753
44596|190395
44599|190395
44607|191784
44618|190395
44620|190395
44622|190395
44626|190753
44631|190395
44661|190395
44673|190753
44674|190753
44684|190753
44699|190395
44700|190395
44702|190395
44703|190395
44715|190753
44716|190395
44720|190395
44722|190395
44723|190753
44732|190395
44737|191784
44741|190395
44744|190395
44750|190395
44757|190395
44758|191784
44759|190753
44764|190753
44769|190753
44777|190395
44782|190753
44831|191205
44850|191205
