id|type|name|url
16400|company|Singapore_Airlines|http://dbpedia.org/resource/Singapore_Airlines
16401|company|SilkAir|http://dbpedia.org/resource/SilkAir
16402|company|Valuair|http://dbpedia.org/resource/Valuair
16403|company|Tiger_Airways|http://dbpedia.org/resource/Tiger_Airways
16404|company|Singapore_Airlines_Cargo|http://dbpedia.org/resource/Singapore_Airlines_Cargo
16405|company|Jetstar_Asia_Airways|http://dbpedia.org/resource/Jetstar_Asia_Airways
16406|company|Malaysia-Singapore_Airlines|http://dbpedia.org/resource/Malaysia-Singapore_Airlines
16407|company|Jett8_Airlines_Cargo|http://dbpedia.org/resource/Jett8_Airlines_Cargo
15613|company|Sterling_Airlines|http://dbpedia.org/resource/Sterling_Airlines
15614|company|Maersk_Air|http://dbpedia.org/resource/Maersk_Air
15615|company|DAT_Danish_Air_Transport|http://dbpedia.org/resource/DAT_Danish_Air_Transport
15616|company|Air_Alsie|http://dbpedia.org/resource/Air_Alsie
15617|company|Copenhagen_Air_Taxi|http://dbpedia.org/resource/Copenhagen_Air_Taxi
15618|company|SAS_Commuter|http://dbpedia.org/resource/SAS_Commuter
15619|company|Star_Air_(Maersk_Air)|http://dbpedia.org/resource/Star_Air_(Maersk_Air)
15620|company|Jettime|http://dbpedia.org/resource/Jettime
15621|company|Air_Alpha_Greenland|http://dbpedia.org/resource/Air_Alpha_Greenland
15622|company|North_Flying|http://dbpedia.org/resource/North_Flying
15623|company|Cimber_Sterling|http://dbpedia.org/resource/Cimber_Sterling
15624|company|Wings_of_Bornholm|http://dbpedia.org/resource/Wings_of_Bornholm
15625|company|Transavia_Denmark_ApS|http://dbpedia.org/resource/Transavia_Denmark_ApS
16417|company|Adria_Airways|http://dbpedia.org/resource/Adria_Airways
16418|company|Solinair|http://dbpedia.org/resource/Solinair
16419|company|Aurora_Airlines|http://dbpedia.org/resource/Aurora_Airlines
16420|company|Linxair|http://dbpedia.org/resource/Linxair
16058|company|Air_Mauritius|http://dbpedia.org/resource/Air_Mauritius
16011|company|AirBaltic|http://dbpedia.org/resource/AirBaltic
16012|company|SmartLynx_Airlines|http://dbpedia.org/resource/SmartLynx_Airlines
16013|company|Concors|http://dbpedia.org/resource/Concors
16014|company|Inversija|http://dbpedia.org/resource/Inversija
16015|company|RAF-Avia|http://dbpedia.org/resource/RAF-Avia
15964|company|Royal_Jordanian|http://dbpedia.org/resource/Royal_Jordanian
15965|company|Jordan_Aviation|http://dbpedia.org/resource/Jordan_Aviation
15966|company|Teebah_Airlines|http://dbpedia.org/resource/Teebah_Airlines
15967|company|Air_Universal|http://dbpedia.org/resource/Air_Universal
