id|name|url
23237|Rumi|http://dbpedia.org/resource/Rumi
23245|Che_Guevara|http://dbpedia.org/resource/Che_Guevara
23262|Daniel_Barenboim|http://dbpedia.org/resource/Daniel_Barenboim
23295|Rupert_Murdoch|http://dbpedia.org/resource/Rupert_Murdoch
23303|Errol_Flynn|http://dbpedia.org/resource/Errol_Flynn
23307|Cate_Blanchett|http://dbpedia.org/resource/Cate_Blanchett
23308|Heath_Ledger|http://dbpedia.org/resource/Heath_Ledger
23316|Hugh_Jackman|http://dbpedia.org/resource/Hugh_Jackman
23319|Geoffrey_Rush|http://dbpedia.org/resource/Geoffrey_Rush
23323|Baz_Luhrmann|http://dbpedia.org/resource/Baz_Luhrmann
23328|Peter_Brock|http://dbpedia.org/resource/Peter_Brock
23334|Casey_Stoner|http://dbpedia.org/resource/Casey_Stoner
23336|Scott_Dixon|http://dbpedia.org/resource/Scott_Dixon
23340|Peter_Weir|http://dbpedia.org/resource/Peter_Weir
23341|Nellie_Melba|http://dbpedia.org/resource/Nellie_Melba
23342|Steve_Irwin|http://dbpedia.org/resource/Steve_Irwin
23343|Alex_George|http://dbpedia.org/resource/Alex_George
23346|Toni_Collette|http://dbpedia.org/resource/Toni_Collette
23350|Percy_Grainger|http://dbpedia.org/resource/Percy_Grainger
23353|Michael_Doohan|http://dbpedia.org/resource/Michael_Doohan
23368|Judy_Davis|http://dbpedia.org/resource/Judy_Davis
23373|Banjo_Paterson|http://dbpedia.org/resource/Banjo_Paterson
23375|Wolfgang_Amadeus_Mozart|http://dbpedia.org/resource/Wolfgang_Amadeus_Mozart
23377|Franz_Liszt|http://dbpedia.org/resource/Franz_Liszt
23378|Joseph_Haydn|http://dbpedia.org/resource/Joseph_Haydn
23379|Franz_Schubert|http://dbpedia.org/resource/Franz_Schubert
23382|Arnold_Schoenberg|http://dbpedia.org/resource/Arnold_Schoenberg
23384|Ludwig_Wittgenstein|http://dbpedia.org/resource/Ludwig_Wittgenstein
23386|Johann_Strauss_II|http://dbpedia.org/resource/Johann_Strauss_II
23389|Fritz_Lang|http://dbpedia.org/resource/Fritz_Lang
23390|Friedrich_Hayek|http://dbpedia.org/resource/Friedrich_Hayek
23391|Alban_Berg|http://dbpedia.org/resource/Alban_Berg
23393|Herbert_von_Karajan|http://dbpedia.org/resource/Herbert_von_Karajan
23394|Anton_Bruckner|http://dbpedia.org/resource/Anton_Bruckner
23403|Otto_Preminger|http://dbpedia.org/resource/Otto_Preminger
23405|Anton_Webern|http://dbpedia.org/resource/Anton_Webern
23413|Max_Steiner|http://dbpedia.org/resource/Max_Steiner
23421|Max_Reinhardt|http://dbpedia.org/resource/Max_Reinhardt
23426|Maximilian_Schell|http://dbpedia.org/resource/Maximilian_Schell
23427|Erich_von_Stroheim|http://dbpedia.org/resource/Erich_von_Stroheim
23429|Garry_Kasparov|http://dbpedia.org/resource/Garry_Kasparov
23430|Mstislav_Rostropovich|http://dbpedia.org/resource/Mstislav_Rostropovich
23437|Louis_B._Mayer|http://dbpedia.org/resource/Louis_B._Mayer
23443|Audrey_Hepburn|http://dbpedia.org/resource/Audrey_Hepburn
23448|Anthony_van_Dyck|http://dbpedia.org/resource/Anthony_van_Dyck
23455|César_Franck|http://dbpedia.org/resource/César_Franck
23471|Jan_van_Eyck|http://dbpedia.org/resource/Jan_van_Eyck
23477|Orlande_de_Lassus|http://dbpedia.org/resource/Orlande_de_Lassus
23493|Heitor_Villa-Lobos|http://dbpedia.org/resource/Heitor_Villa-Lobos
23495|Gilberto_Gil|http://dbpedia.org/resource/Gilberto_Gil
23497|Tony_Kanaan|http://dbpedia.org/resource/Tony_Kanaan
23506|Belisarius|http://dbpedia.org/resource/Belisarius
23523|William_Shatner|http://dbpedia.org/resource/William_Shatner
23529|James_Cameron|http://dbpedia.org/resource/James_Cameron
23531|Jim_Carrey|http://dbpedia.org/resource/Jim_Carrey
23537|Dan_Aykroyd|http://dbpedia.org/resource/Dan_Aykroyd
23539|Mary_Pickford|http://dbpedia.org/resource/Mary_Pickford
23544|Donald_Sutherland|http://dbpedia.org/resource/Donald_Sutherland
23545|Chris_Benoit|http://dbpedia.org/resource/Chris_Benoit
23547|Michael_J._Fox|http://dbpedia.org/resource/Michael_J._Fox
23549|Leslie_Nielsen|http://dbpedia.org/resource/Leslie_Nielsen
23551|Mack_Sennett|http://dbpedia.org/resource/Mack_Sennett
23552|David_Cronenberg|http://dbpedia.org/resource/David_Cronenberg
23557|Pamela_Anderson|http://dbpedia.org/resource/Pamela_Anderson
23564|Roddy_Piper|http://dbpedia.org/resource/Roddy_Piper
23565|Martin_Short|http://dbpedia.org/resource/Martin_Short
23567|Glenn_Ford|http://dbpedia.org/resource/Glenn_Ford
23568|Tara_Strong|http://dbpedia.org/resource/Tara_Strong
23569|John_Candy|http://dbpedia.org/resource/John_Candy
23570|Phil_Hartman|http://dbpedia.org/resource/Phil_Hartman
23575|Jack_Warner|http://dbpedia.org/resource/Jack_Warner
