id|name|url
28107|Paperback_Writer|http://dbpedia.org/resource/Paperback_Writer
28108|Last_Christmas|http://dbpedia.org/resource/Last_Christmas
28111|What_a_Wonderful_World|http://dbpedia.org/resource/What_a_Wonderful_World
28113|Flat_Beat|http://dbpedia.org/resource/Flat_Beat
28114|Just_Fine|http://dbpedia.org/resource/Just_Fine
28115|Make_It_Real|http://dbpedia.org/resource/Make_It_Real
28118|Left_to_My_Own_Devices|http://dbpedia.org/resource/Left_to_My_Own_Devices
28119|Lonely_Avenue|http://dbpedia.org/resource/Lonely_Avenue
28121|Still_Not_a_Player|http://dbpedia.org/resource/Still_Not_a_Player
28122|All_4_Love|http://dbpedia.org/resource/All_4_Love
28123|Locked_Out|http://dbpedia.org/resource/Locked_Out
28124|Lotta_Love|http://dbpedia.org/resource/Lotta_Love
28126|World_in_Union|http://dbpedia.org/resource/World_in_Union
28127|Hot_in_the_City|http://dbpedia.org/resource/Hot_in_the_City
28130|I_Luv_Your_Girl|http://dbpedia.org/resource/I_Luv_Your_Girl
28131|Ready_for_the_Floor|http://dbpedia.org/resource/Ready_for_the_Floor
28133|Weather_with_You|http://dbpedia.org/resource/Weather_with_You
28135|Sex_on_Fire|http://dbpedia.org/resource/Sex_on_Fire
28138|Miss_You_Like_Crazy|http://dbpedia.org/resource/Miss_You_Like_Crazy
28139|The_Things_That_Dreams_Are_Made_Of|http://dbpedia.org/resource/The_Things_That_Dreams_Are_Made_Of
28142|The_Shock_of_the_Lightning|http://dbpedia.org/resource/The_Shock_of_the_Lightning
28143|All_I_Need_Is_a_Miracle|http://dbpedia.org/resource/All_I_Need_Is_a_Miracle
28144|Everyway_That_I_Can|http://dbpedia.org/resource/Everyway_That_I_Can
28145|Pretty_Wings|http://dbpedia.org/resource/Pretty_Wings
28146|The_Girl_and_the_Robot|http://dbpedia.org/resource/The_Girl_and_the_Robot
28147|God_in_Me|http://dbpedia.org/resource/God_in_Me
28148|Make_Her_Say|http://dbpedia.org/resource/Make_Her_Say
28153|It_Happens|http://dbpedia.org/resource/It_Happens
28155|If_You_Could_Only_See|http://dbpedia.org/resource/If_You_Could_Only_See
28156|Take_It_Like_a_Man|http://dbpedia.org/resource/Take_It_Like_a_Man
28157|Thin_Line_Between_Love_and_Hate|http://dbpedia.org/resource/Thin_Line_Between_Love_and_Hate
28158|We_Made_You|http://dbpedia.org/resource/We_Made_You
28159|Whatcha_Say|http://dbpedia.org/resource/Whatcha_Say
28168|Stereo_Love|http://dbpedia.org/resource/Stereo_Love
28172|Two_Tribes|http://dbpedia.org/resource/Two_Tribes
28174|Rocket_88|http://dbpedia.org/resource/Rocket_88
28197|Come_On_Eileen|http://dbpedia.org/resource/Come_On_Eileen
28199|The_Real_Slim_Shady|http://dbpedia.org/resource/The_Real_Slim_Shady
28218|The_Long_and_Winding_Road|http://dbpedia.org/resource/The_Long_and_Winding_Road
28222|Funky_Drummer|http://dbpedia.org/resource/Funky_Drummer
28224|Mr._Roboto|http://dbpedia.org/resource/Mr._Roboto
28226|You_Oughta_Know|http://dbpedia.org/resource/You_Oughta_Know
28227|She_Bangs|http://dbpedia.org/resource/She_Bangs
28228|It_Must_Have_Been_Love|http://dbpedia.org/resource/It_Must_Have_Been_Love
28229|The_Jean_Genie|http://dbpedia.org/resource/The_Jean_Genie
28230|I_Want_to_Hold_Your_Hand|http://dbpedia.org/resource/I_Want_to_Hold_Your_Hand
28235|Take_My_Breath_Away|http://dbpedia.org/resource/Take_My_Breath_Away
28245|Justify_My_Love|http://dbpedia.org/resource/Justify_My_Love
28252|Twist_and_Shout|http://dbpedia.org/resource/Twist_and_Shout
28259|California_Girls|http://dbpedia.org/resource/California_Girls
28280|If_You_Leave_Me_Now|http://dbpedia.org/resource/If_You_Leave_Me_Now
28290|From_Me_to_You|http://dbpedia.org/resource/From_Me_to_You
