id|type|name|url
15819|company|Jet_Airways|http://dbpedia.org/resource/Jet_Airways
15820|company|JetLite|http://dbpedia.org/resource/JetLite
15821|company|Kingfisher_Red|http://dbpedia.org/resource/Kingfisher_Red
15822|company|Air_India_Express|http://dbpedia.org/resource/Air_India_Express
15823|company|Blue_Dart_Aviation|http://dbpedia.org/resource/Blue_Dart_Aviation
15824|company|IndiGo|http://dbpedia.org/resource/IndiGo
15825|company|Deccan_Aviation|http://dbpedia.org/resource/Deccan_Aviation
15826|company|Jagson_Airlines|http://dbpedia.org/resource/Jagson_Airlines
15827|company|TajAir|http://dbpedia.org/resource/TajAir
15828|company|Pawan_Hans|http://dbpedia.org/resource/Pawan_Hans
15829|company|MDLR_Airlines|http://dbpedia.org/resource/MDLR_Airlines
15830|company|Air_India_Cargo|http://dbpedia.org/resource/Air_India_Cargo
15831|company|Himalayan_Aviation|http://dbpedia.org/resource/Himalayan_Aviation
15832|company|Kalinga_Airlines|http://dbpedia.org/resource/Kalinga_Airlines
15833|company|Jet_Konnect|http://dbpedia.org/resource/Jet_Konnect
15834|company|Deccan_360|http://dbpedia.org/resource/Deccan_360
15835|company|Air_India|http://dbpedia.org/resource/Air_India
16018|company|Libyan_Airlines|http://dbpedia.org/resource/Libyan_Airlines
16019|company|Afriqiyah_Airways|http://dbpedia.org/resource/Afriqiyah_Airways
16020|company|Buraq_Air|http://dbpedia.org/resource/Buraq_Air
16021|company|Tobruk_Air|http://dbpedia.org/resource/Tobruk_Air
16022|company|Air_Libya|http://dbpedia.org/resource/Air_Libya
16023|company|Libyan_Arab_Air_Cargo|http://dbpedia.org/resource/Libyan_Arab_Air_Cargo
16024|company|Air_One_Nine_Company|http://dbpedia.org/resource/Air_One_Nine_Company
16025|company|Alajnihah_Airways|http://dbpedia.org/resource/Alajnihah_Airways
16026|company|Petro_Air|http://dbpedia.org/resource/Petro_Air
16027|company|Nayzak_Air_Transport|http://dbpedia.org/resource/Nayzak_Air_Transport
16028|company|Madina_Air|http://dbpedia.org/resource/Madina_Air
16029|company|Global_Aviation_and_Services_Group|http://dbpedia.org/resource/Global_Aviation_and_Services_Group
15651|company|First_Choice_Airways|http://dbpedia.org/resource/First_Choice_Airways
15652|company|Thomas_Cook_Airlines|http://dbpedia.org/resource/Thomas_Cook_Airlines
15653|company|Bmibaby|http://dbpedia.org/resource/Bmibaby
15654|company|Caledonian_Airways|http://dbpedia.org/resource/Caledonian_Airways
15655|company|British_Mediterranean_Airways|http://dbpedia.org/resource/British_Mediterranean_Airways
15656|company|Buzz_(airline)|http://dbpedia.org/resource/Buzz_(airline)
15657|company|AirUK|http://dbpedia.org/resource/AirUK
15658|company|Eastern_Airways|http://dbpedia.org/resource/Eastern_Airways
15659|company|GB_Airways|http://dbpedia.org/resource/GB_Airways
15660|company|XL_Airways_UK|http://dbpedia.org/resource/XL_Airways_UK
15661|company|ScotAirways|http://dbpedia.org/resource/ScotAirways
15662|company|Brymon_Airways|http://dbpedia.org/resource/Brymon_Airways
15663|company|British_NorthWest_Airlines|http://dbpedia.org/resource/British_NorthWest_Airlines
15664|company|Atlantic_Express_(airline)|http://dbpedia.org/resource/Atlantic_Express_(airline)
15665|company|Silverjet|http://dbpedia.org/resource/Silverjet
15666|company|BA_CityFlyer|http://dbpedia.org/resource/BA_CityFlyer
15667|company|UK_International_Airlines|http://dbpedia.org/resource/UK_International_Airlines
15668|company|Jetstream_Express|http://dbpedia.org/resource/Jetstream_Express
15669|company|Zoom_Airlines_Limited|http://dbpedia.org/resource/Zoom_Airlines_Limited
15670|company|MyTravelLite_Airlines|http://dbpedia.org/resource/MyTravelLite_Airlines
15671|company|Air_Manchester|http://dbpedia.org/resource/Air_Manchester
15672|company|Northeast_Airlines_(UK)|http://dbpedia.org/resource/Northeast_Airlines_(UK)
15673|company|Transmeridian_Air_Cargo|http://dbpedia.org/resource/Transmeridian_Air_Cargo
15674|company|Skysouth|http://dbpedia.org/resource/Skysouth
15682|company|Finnair|http://dbpedia.org/resource/Finnair
15683|company|Air_Finland|http://dbpedia.org/resource/Air_Finland
15684|company|Finncomm_Airlines|http://dbpedia.org/resource/Finncomm_Airlines
15685|company|Blue1|http://dbpedia.org/resource/Blue1
15686|company|Copterline|http://dbpedia.org/resource/Copterline
15687|company|Air_Åland|http://dbpedia.org/resource/Air_Åland
15688|company|Fly_Lappeenranta|http://dbpedia.org/resource/Fly_Lappeenranta
15689|company|Finlantic|http://dbpedia.org/resource/Finlantic
15690|company|Wingo_xprs|http://dbpedia.org/resource/Wingo_xprs
15691|company|Turku_Air|http://dbpedia.org/resource/Turku_Air
15467|company|Balkan_Bulgarian_Airlines|http://dbpedia.org/resource/Balkan_Bulgarian_Airlines
15468|company|Hemus_Air|http://dbpedia.org/resource/Hemus_Air
15469|company|Bulgaria_Air|http://dbpedia.org/resource/Bulgaria_Air
15470|company|Viaggio_Air|http://dbpedia.org/resource/Viaggio_Air
15471|company|Bulgarian_Air_Charter|http://dbpedia.org/resource/Bulgarian_Air_Charter
15472|company|BH_Air|http://dbpedia.org/resource/BH_Air
15473|company|Wizz_Air_Bulgaria|http://dbpedia.org/resource/Wizz_Air_Bulgaria
15474|company|Heli_Air|http://dbpedia.org/resource/Heli_Air
15475|company|Cargoair|http://dbpedia.org/resource/Cargoair
16284|company|Aer_Lingus|http://dbpedia.org/resource/Aer_Lingus
16285|company|Ryanair|http://dbpedia.org/resource/Ryanair
16286|company|Aer_Arann|http://dbpedia.org/resource/Aer_Arann
16287|company|CityJet|http://dbpedia.org/resource/CityJet
16288|company|Nex_Aviation|http://dbpedia.org/resource/Nex_Aviation
16289|company|Aer_Lingus_Regional|http://dbpedia.org/resource/Aer_Lingus_Regional
16125|company|Air_New_Zealand|http://dbpedia.org/resource/Air_New_Zealand
16126|company|Freedom_Air_(New_Zealand)|http://dbpedia.org/resource/Freedom_Air_(New_Zealand)
16127|company|TEAL|http://dbpedia.org/resource/TEAL
16128|company|Pacific_Blue_Airlines|http://dbpedia.org/resource/Pacific_Blue_Airlines
16129|company|Air_Nelson|http://dbpedia.org/resource/Air_Nelson
16130|company|Eagle_Airways|http://dbpedia.org/resource/Eagle_Airways
16131|company|Mount_Cook_Airline|http://dbpedia.org/resource/Mount_Cook_Airline
16132|company|Air_Freight_NZ|http://dbpedia.org/resource/Air_Freight_NZ
16133|company|Polynesian_Blue|http://dbpedia.org/resource/Polynesian_Blue
16134|company|Air2there|http://dbpedia.org/resource/Air2there
16135|company|Fly_My_Sky|http://dbpedia.org/resource/Fly_My_Sky
16136|company|Great_Barrier_Airlines|http://dbpedia.org/resource/Great_Barrier_Airlines
16137|company|Vincent_Aviation|http://dbpedia.org/resource/Vincent_Aviation
16138|company|Sunair|http://dbpedia.org/resource/Sunair
16139|company|Mountain_Air_(New_Zealand)|http://dbpedia.org/resource/Mountain_Air_(New_Zealand)
16140|company|Salt_Air|http://dbpedia.org/resource/Salt_Air
16141|company|FlyDirect|http://dbpedia.org/resource/FlyDirect
16392|company|Air_Scotland|http://dbpedia.org/resource/Air_Scotland
16393|company|Flyglobespan|http://dbpedia.org/resource/Flyglobespan
16394|company|Highland_Airways|http://dbpedia.org/resource/Highland_Airways
16395|company|City_Star_Airlines|http://dbpedia.org/resource/City_Star_Airlines
16396|company|Loch_Lomond_Seaplanes|http://dbpedia.org/resource/Loch_Lomond_Seaplanes
16397|company|BMI_Regional|http://dbpedia.org/resource/BMI_Regional
15410|company|Air_Srpska|http://dbpedia.org/resource/Air_Srpska
15411|company|Arnoro|http://dbpedia.org/resource/Arnoro
15412|company|B&H_Airlines|http://dbpedia.org/resource/B&H_Airlines
15413|company|Bosnia_Airlines|http://dbpedia.org/resource/Bosnia_Airlines
15414|company|Sky_Srpska|http://dbpedia.org/resource/Sky_Srpska
15415|company|Icar_Air|http://dbpedia.org/resource/Icar_Air
16554|company|Swiss_International_Air_Lines|http://dbpedia.org/resource/Swiss_International_Air_Lines
16555|company|Swissair|http://dbpedia.org/resource/Swissair
16556|company|PrivatAir|http://dbpedia.org/resource/PrivatAir
16557|company|Darwin_Airline|http://dbpedia.org/resource/Darwin_Airline
16558|company|Air_Glaciers|http://dbpedia.org/resource/Air_Glaciers
16559|company|Belair_(airline)|http://dbpedia.org/resource/Belair_(airline)
16560|company|EasyJet_Switzerland|http://dbpedia.org/resource/EasyJet_Switzerland
16561|company|Edelweiss_Air|http://dbpedia.org/resource/Edelweiss_Air
16562|company|Farnair_Switzerland|http://dbpedia.org/resource/Farnair_Switzerland
16563|company|Baboo_(airline)|http://dbpedia.org/resource/Baboo_(airline)
16564|company|Jet_Aviation|http://dbpedia.org/resource/Jet_Aviation
16565|company|Lions_Air|http://dbpedia.org/resource/Lions_Air
16566|company|Zimex_Aviation|http://dbpedia.org/resource/Zimex_Aviation
16567|company|Swiss_European_Air_Lines|http://dbpedia.org/resource/Swiss_European_Air_Lines
16568|company|Comlux_Aviation|http://dbpedia.org/resource/Comlux_Aviation
16569|company|Swiss_World_Airways|http://dbpedia.org/resource/Swiss_World_Airways
16570|company|SA_de_Transport_Aérien|http://dbpedia.org/resource/SA_de_Transport_Aérien
16571|company|Sky_Work_Airlines|http://dbpedia.org/resource/Sky_Work_Airlines
16572|company|Swiss_Private_Aviation|http://dbpedia.org/resource/Swiss_Private_Aviation
16179|company|Copa_Airlines|http://dbpedia.org/resource/Copa_Airlines
16180|company|Air_Panama|http://dbpedia.org/resource/Air_Panama
16181|company|Aeroperlas|http://dbpedia.org/resource/Aeroperlas
16182|company|Panavia_(Panama)|http://dbpedia.org/resource/Panavia_(Panama)
16183|company|DHL_Aero_Expreso|http://dbpedia.org/resource/DHL_Aero_Expreso
15888|company|El_Al|http://dbpedia.org/resource/El_Al
15889|company|Arkia_Israel_Airlines|http://dbpedia.org/resource/Arkia_Israel_Airlines
15890|company|Israir_Airlines|http://dbpedia.org/resource/Israir_Airlines
15891|company|Sun_d'Or_International_Airlines|http://dbpedia.org/resource/Sun_d'Or_International_Airlines
15892|company|CAL_Cargo_Air_Lines|http://dbpedia.org/resource/CAL_Cargo_Air_Lines
15893|company|Tamir_Airways|http://dbpedia.org/resource/Tamir_Airways
15894|company|Chim-Nir_Aviation|http://dbpedia.org/resource/Chim-Nir_Aviation
15895|company|Ayit_Aviation_and_Tourism|http://dbpedia.org/resource/Ayit_Aviation_and_Tourism
15896|company|Elrom_Airways|http://dbpedia.org/resource/Elrom_Airways
15897|company|Orange_Aviation|http://dbpedia.org/resource/Orange_Aviation
15626|company|Aerolíneas_Mas|http://dbpedia.org/resource/Aerolíneas_Mas
15627|company|Caribbean_Air_Sign|http://dbpedia.org/resource/Caribbean_Air_Sign
18312|university|Birla_High_School|http://dbpedia.org/resource/Birla_High_School
18313|university|Indian_Association_for_the_Cultivation_of_Science|http://dbpedia.org/resource/Indian_Association_for_the_Cultivation_of_Science
18314|university|Netaji_Nagar_Day_College|http://dbpedia.org/resource/Netaji_Nagar_Day_College
18315|university|Bengal_Institute_of_Technology,_Kolkata|http://dbpedia.org/resource/Bengal_Institute_of_Technology,_Kolkata
18316|university|Centre_for_Studies_in_Social_Sciences|http://dbpedia.org/resource/Centre_for_Studies_in_Social_Sciences
18317|university|Indian_Institute_of_Social_Welfare_and_Business_Management|http://dbpedia.org/resource/Indian_Institute_of_Social_Welfare_and_Business_Management
18318|university|Calcutta_Institute_of_Engineering_and_Management|http://dbpedia.org/resource/Calcutta_Institute_of_Engineering_and_Management
18319|university|Calcutta_National_Medical_College|http://dbpedia.org/resource/Calcutta_National_Medical_College
18320|university|St._James'_School|http://dbpedia.org/resource/St._James'_School
18321|university|Narula_Institute_of_Technology|http://dbpedia.org/resource/Narula_Institute_of_Technology
18322|university|Gokhale_Memorial_Girls'_College|http://dbpedia.org/resource/Gokhale_Memorial_Girls'_College
18323|university|Jadavpur_University|http://dbpedia.org/resource/Jadavpur_University
18324|university|City_College,_Kolkata|http://dbpedia.org/resource/City_College,_Kolkata
18325|university|Meghnad_Saha_Institute_of_Technology|http://dbpedia.org/resource/Meghnad_Saha_Institute_of_Technology
18326|university|Department_of_Business_Management,_University_of_Calcutta|http://dbpedia.org/resource/Department_of_Business_Management,_University_of_Calcutta
18327|university|Camellia_Institute_of_Technology|http://dbpedia.org/resource/Camellia_Institute_of_Technology
18328|university|Sagar_Dutta_Memorial_Medical_College_and_Hospital|http://dbpedia.org/resource/Sagar_Dutta_Memorial_Medical_College_and_Hospital
18329|university|Calcutta_School_of_Tropical_Medicine|http://dbpedia.org/resource/Calcutta_School_of_Tropical_Medicine
18330|university|Loreto_College,_Kolkata|http://dbpedia.org/resource/Loreto_College,_Kolkata
18331|university|Charuchandra_College|http://dbpedia.org/resource/Charuchandra_College
18332|university|Dr._R._Ahmed_Dental_College_and_Hospital|http://dbpedia.org/resource/Dr._R._Ahmed_Dental_College_and_Hospital
18333|university|Maharaja_Sris_Chandra_College|http://dbpedia.org/resource/Maharaja_Sris_Chandra_College
18334|university|Harimohan_Ghosh_College|http://dbpedia.org/resource/Harimohan_Ghosh_College
18420|university|Army_Institute_of_Management,_Kolkata|http://dbpedia.org/resource/Army_Institute_of_Management,_Kolkata
